Name,Behavior,Storage,FileSpec,FileSpecSustain,FileSpecRelease,Template,Loadspec,Secondary,SustainAlias,ReleaseAlias,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,LimitType,EntityLimitCount,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,AmplitudePriority,PanType,Pan,Futz,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,ContextType1,ContextValue1,ContextType2,ContextValue2,ContextType3,ContextValue3,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,Compression,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice,ContinuousPan,FileSource,FileSourceSustain,FileSourceRelease,FileTarget,FileTargetSustain,FileTargetRelease,Platform,Language,OutputDevices,PlatformMask,WiiUMono,StopAlias,DistanceLpfMin,DistanceLpfMax,FacialAnimationName,RestartContextLoops,SilentInCPZ,ContextFailsafe,GPAD,GPADOnly,MuteVoice,MuteMusic,RowSourceFileName,RowSourceShortName,RowSourceLineNumber,
amb_behind_door,,loaded,zmb\level\zm_verruckt\door\bang\bang_04.wav,,,,,amb_behind_door_vox,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,70,70,150,750,11000,allon,default,allon,default,2,reject,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.25,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
amb_behind_door_vox,,loaded,zmb\level\zm_verruckt\door\door_vox\door_vox_00.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,70,70,150,1300,11000,allon,default,allon,default,8,reject,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.25,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
amb_behind_door_vox,,loaded,zmb\level\zm_verruckt\door\door_vox\door_vox_01.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,70,70,150,1300,11000,allon,default,allon,default,8,reject,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.25,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
amb_behind_door_vox,,loaded,zmb\level\zm_verruckt\door\door_vox\door_vox_02.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,70,70,150,1300,11000,allon,default,allon,default,8,reject,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.25,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
amb_behind_door_vox,,loaded,zmb\level\zm_verruckt\door\door_vox\door_vox_03.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,70,70,150,1300,11000,allon,default,allon,default,8,reject,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.25,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
amb_behind_door_vox,,loaded,zmb\level\zm_verruckt\door\door_vox\door_vox_04.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,70,70,150,1300,11000,allon,default,allon,default,8,reject,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.25,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
amb_burning_alive,,loaded,zmb\level\zm_genesis\_mob\burning_alive\amb_burning_alive.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,55,0,95,95,300,2000,2100,allon,default,allon,default,8,priority,8,oldest,-50,50,50,60,0,1,no,3d,default,,looping,,1,0,100,500,93,0.85,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
amb_bushes_jungle_blend_l,,loaded,amb\environment\jungle\night\jungle_night_l.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,84,84,150,500,600,allon,default,allon,default,8,priority,8,oldest,-50,50,50,60,0,1,no,3d,default,,looping,,1,0,0,0,0,0,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
amb_bushes_jungle_blend_r,,loaded,amb\environment\jungle\night\jungle_night_r.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,84,84,150,500,600,allon,default,allon,default,8,priority,8,oldest,-50,50,50,60,0,1,no,3d,default,,looping,,1,0,0,0,0,0,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
amb_bushes_jungle_l,,loaded,amb\environment\jungle\night\jungle_night_l.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,84,84,150,750,800,allon,default,allon,default,8,priority,8,oldest,-50,50,50,60,0,1,no,3d,default,,looping,,1,0,10,400,87,0.7,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
amb_bushes_jungle_r,,loaded,amb\environment\jungle\night\jungle_night_r.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,84,84,150,750,800,allon,default,allon,default,8,priority,8,oldest,-50,50,50,60,0,1,no,3d,default,,looping,,1,0,10,400,87,0.7,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
amb_car_radio,,loaded,zmb\level\zm_genesis\car_radio\amb_creepy_car_radio.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,70,0,91,91,174,600,800,allon,default,allon,default,8,priority,8,oldest,-50,50,50,60,0,1,no,3d,default,,looping,,1,0,0,0,0,0.3,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
amb_chain_swing_1,,loaded,zmb\level\zm_factory\chains\chain_swing_squeak_00.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,75,0,78,83,150,1100,1100,allon,default,allon,default,3,priority,8,oldest,-50,50,10,60,0,1,no,3d,default,,looping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
amb_chain_swing_2,,loaded,zmb\level\zm_factory\chains\chain_swing_squeak_01.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,75,0,78,83,150,1100,1100,allon,default,allon,default,3,priority,8,oldest,-50,50,10,60,0,1,no,3d,default,,looping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
amb_chain_swing_3,,loaded,zmb\level\zm_factory\chains\chain_swing_squeak_02.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,75,0,78,83,150,1100,1100,allon,default,allon,default,3,priority,8,oldest,-50,50,10,60,0,1,no,3d,default,,looping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
amb_chains,,loaded,amb\material_movement\creaks\metal\stress\interior\interior_00.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,65,0,70,90,150,750,1750,allon,default,allon,default,4,reject,2,reject,-100,100,50,60,0,1,no,3d,default,,nonlooping,,0.5,0,0,0,0,0.8,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
amb_chains,,loaded,amb\material_movement\creaks\metal\stress\interior\interior_01.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,65,0,70,90,150,750,1750,allon,default,allon,default,4,reject,2,reject,-100,100,50,60,0,1,no,3d,default,,nonlooping,,0.5,0,0,0,0,0.8,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
amb_chains,,loaded,amb\material_movement\creaks\metal\stress\interior\interior_02.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,65,0,70,90,150,750,1750,allon,default,allon,default,4,reject,2,reject,-100,100,50,60,0,1,no,3d,default,,nonlooping,,0.5,0,0,0,0,0.8,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
amb_chains,,loaded,amb\material_movement\creaks\metal\stress\interior\interior_03.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,65,0,70,90,150,750,1750,allon,default,allon,default,4,reject,2,reject,-100,100,50,60,0,1,no,3d,default,,nonlooping,,0.5,0,0,0,0,0.8,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
amb_chains,,loaded,amb\material_movement\creaks\metal\stress\interior\interior_04.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,65,0,70,90,150,750,1750,allon,default,allon,default,4,reject,2,reject,-100,100,50,60,0,1,no,3d,default,,nonlooping,,0.5,0,0,0,0,0.8,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
amb_chains,,loaded,amb\material_movement\creaks\metal\stress\interior\interior_05.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,65,0,70,90,150,750,1750,allon,default,allon,default,4,reject,2,reject,-100,100,50,60,0,1,no,3d,default,,nonlooping,,0.5,0,0,0,0,0.8,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
amb_clothes_hangar,,loaded,zmb\zmb_blops\amb\banging\wood\amb_wood_banging_00.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,80,0,80,86,100,1000,2500,allon,default,allon,default,8,priority,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,250,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
amb_clothes_hangar,,loaded,zmb\zmb_blops\amb\banging\wood\amb_wood_banging_01.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,80,0,80,86,100,1000,2500,allon,default,allon,default,8,priority,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,250,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
amb_clothes_hangar,,loaded,zmb\zmb_blops\amb\banging\wood\amb_wood_banging_02.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,80,0,80,86,100,1000,2500,allon,default,allon,default,8,priority,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,250,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
amb_comp_sweets,,loaded,zmb\level\zm_island\comp_sweets\comp_sweeps_00.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,65,0,75,85,150,750,1250,allon,default,allon,default,6,priority,8,oldest,-200,200,50,60,0,1,no,3d,default,,nonlooping,,0.3,0,0,0,0,0.5,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
amb_comp_sweets,,loaded,zmb\level\zm_island\comp_sweets\comp_sweeps_01.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,65,0,75,85,150,750,1250,allon,default,allon,default,6,priority,8,oldest,-200,200,50,60,0,1,no,3d,default,,nonlooping,,0.3,0,0,0,0,0.5,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
amb_comp_sweets,,loaded,zmb\level\zm_island\comp_sweets\comp_sweeps_02.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,65,0,75,85,150,750,1250,allon,default,allon,default,6,priority,8,oldest,-200,200,50,60,0,1,no,3d,default,,nonlooping,,0.3,0,0,0,0,0.5,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
amb_comp_sweets,,loaded,zmb\level\zm_island\comp_sweets\comp_sweeps_03.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,65,0,75,85,150,750,1250,allon,default,allon,default,6,priority,8,oldest,-200,200,50,60,0,1,no,3d,default,,nonlooping,,0.3,0,0,0,0,0.5,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
amb_cricket,,loaded,amb\animals\insects\crickets\crickets_short_chirp\amb_insects_crickets_short_chirp_00.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,45,0,86,92,100,800,1250,allon,default,allon,default,10,priority,10,reject,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,100,200,85,0.1,no,no,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
amb_cricket,,loaded,amb\animals\insects\crickets\crickets_short_chirp\amb_insects_crickets_short_chirp_01.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,45,0,86,92,100,800,1250,allon,default,allon,default,10,priority,10,reject,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,100,200,85,0.1,no,no,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
amb_elec_arc_generator,,loaded,zmb\level\zm_verruckt\traps\arc\arc_00.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,50,0,50,65,150,500,500,allon,default,allon,default,6,priority,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,100,250,100,0.4,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
amb_elec_arc_generator,,loaded,zmb\level\zm_verruckt\traps\arc\arc_01.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,50,0,50,65,150,500,500,allon,default,allon,default,6,priority,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,100,250,100,0.4,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
amb_elec_arc_generator,,loaded,zmb\level\zm_verruckt\traps\arc\arc_02.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,50,0,50,65,150,500,500,allon,default,allon,default,6,priority,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,100,250,100,0.4,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
amb_elec_arc_generator,,loaded,zmb\level\zm_verruckt\traps\arc\arc_03.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,50,0,50,65,150,500,500,allon,default,allon,default,6,priority,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,100,250,100,0.4,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
amb_elec_arc_generator,,loaded,zmb\level\zm_verruckt\traps\arc\arc_04.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,50,0,50,65,150,500,500,allon,default,allon,default,6,priority,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,100,250,100,0.4,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
amb_elec_arc_generator,,loaded,zmb\level\zm_verruckt\traps\arc\arc_05.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,50,0,50,65,150,500,500,allon,default,allon,default,6,priority,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,100,250,100,0.4,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
amb_exterior_blend,,loaded,amb\environment\wind\interior\mid_lb\amb_wind_ext_mid.wav,,,,,,,,BUS_FX,grp_air,snp_ambience,,45,0,77,77,100,500,500,allon,default,allon,default,8,priority,8,oldest,-50,50,50,60,0,1,no,3d,quad,,looping,,1,0,100,300,100,0.3,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
amb_extreme_fire,,loaded,amb\fire\low\fire_low_00.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,70,0,88,88,174,600,800,allon,default,allon,default,8,priority,8,oldest,-50,50,50,60,0,1,no,3d,default,,looping,,1,0,0,0,0,0.3,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
amb_extreme_fire_dist,,loaded,amb\fire\low\fire_low_00.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,70,0,88,88,174,3500,3600,allon,default,allon,default,8,priority,8,oldest,-50,50,50,60,0,1,no,3d,default,,looping,,1,0,0,0,0,0.3,no,no,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
amb_fire_med,,loaded,pfx\fire\large\fire_large_01.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,30,0,77,79,250,1300,1450,allon,default,allon,default,8,priority,2,reject,-150,150,50,60,0,1,no,3d,default,,looping,,1,0,0,0,0,0.6,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
amb_fire_pit,,loaded,amb\fire\chemical\chemical_00.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,50,0,72,72,100,750,900,allon,default,allon,default,8,priority,8,oldest,-50,50,50,60,0,1,no,3d,default,,looping,,1,0,0,0,0,0.8,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
amb_flies,,loaded,zmb\level\zm_verruckt\flies\flies_00.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,40,0,65,75,74,350,350,allon,default,allon,default,12,reject,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,10,150,100,1,no,yes,random_direction,2000,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
amb_flies,,loaded,zmb\level\zm_verruckt\flies\flies_01.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,40,0,65,75,74,350,350,allon,default,allon,default,12,reject,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,10,150,100,1,no,yes,random_direction,2000,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
